,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,geometry
158111,1610043100,102,큰말로4,0,,POINT (157175.4031999935 541281.2986999981)
158112,1610043200,101,운남동1771,0,,POINT (157190.7491000002 541316.2237999972)
158113,1610043300,102,용수말로2,0,,POINT (157206.1479000013 541418.8823999978)
158114,1610043400,101,운남동1772,0,,POINT (157230.7283999984 541408.6433999968)
158115,1610043500,102,용수말로1,0,,POINT (157255.3604999939 541398.0860999916)
158116,1610043600,101,운남동1772,0,,POINT (157302.9325999997 541581.3367999947)
158117,1610043700,104,지하차도,0,,POINT (157353.7486999927 542067.1888999967)
158118,1610043800,101,해수피아이발,1,,POINT (157354.2618999931 541706.7495999911)
158119,1610043900,101,운남동1770-3,0,,POINT (157355.485599995 542490.0214999955)
158120,1610046800,101,운남동1768,1,,POINT (158693.4001999937 542122.2829999962)
158121,1610046900,101,운남동1785,0,,POINT (158693.4001999942 542405.9168999892)
158122,1610047000,101,푸른나래지하차도,1,,POINT (158694.4584999968 542676.8507000023)
158123,1610047100,101,운남동314,0,,POINT (158698.210699997 543142.3365999968)
158124,1610047200,101,숲쟁이로종점,0,,POINT (158698.9234000001 542937.6972999938)
158125,1610047300,102,운남로2,0,,POINT (158727.8440999991 543141.7015999984)
158126,1610047500,104,지하차도,0,,POINT (158964.9320999982 542750.4767999958)
158127,1610047600,104,푸른나래지하차도,0,,POINT (159051.4510999984 542783.8142999953)
158128,1610047700,104,전소1교동측,0,,POINT (159098.2823999976 542804.4519000022)
158129,1610047800,104,전소2교,0,,POINT (159136.155099995 542595.4549999948)
158130,1610047900,104,전소2교,0,,POINT (159183.1186999982 542608.0226999983)
158131,1610048000,104,송산1교서측,0,,POINT (159291.9577999935 542906.8457999978)
158132,1610048100,104,하늘교,0,,POINT (159300.4296999936 542477.4444999958)
158133,1610048200,104,송산2교,0,,POINT (159335.2544000006 542717.8250000007)
158134,1610048300,104,하늘교,0,,POINT (159353.0252999973 542506.5429999999)
158135,1610048400,104,송산1교동측,0,,POINT (159361.0141999936 542950.5021999986)
158136,1610048500,101,송산2교,0,,POINT (159380.8952 542762.8041999987)
158137,1610048600,103,속성변화점,0,,POINT (159424.5878999969 542641.835800002)
158138,1610048700,101,운남동1775,1,,POINT (159461.1166999946 542555.0759999932)
158139,1610048800,102,고들재로종점,0,,POINT (159650.1312999958 543139.0798999988)
158140,1610048900,101,운남동1782,0,,POINT (159753.2681999942 542984.5820999927)
158141,1610049000,101,운남동1782,0,,POINT (159808.8594999989 542867.0944000001)
158142,1610049100,101,운남동1775,1,,POINT (159861.1809999945 542736.8530000001)
158143,1610049200,104,해찬나래지하차도,0,,POINT (160068.2468999988 543688.6910999983)
158144,1610049300,101,중산동1992,1,,POINT (160183.8145999993 542784.4603999965)
158145,1610049400,101,광민교회,0,,POINT (160190.2456999941 542908.7429999914)
158146,1610049500,101,구립중산어린이집,0,,POINT (160197.4684999956 543048.6840999975)
158147,1610049600,101,신서해신협본점,1,,POINT (160319.3784999991 543984.7527999961)
158148,1610049700,101,하늘달빛로종점,1,,POINT (160345.2416000001 543570.7949000042)
158149,1610049900,103,속성변화점,1,,POINT (160432.2764999935 543671.7659999924)
158150,1610050000,101,처갓집양념치킨하늘도시점,1,,POINT (160535.9403999969 543798.0889000003)
158151,1610050100,104,해찬나래지하차도,0,,POINT (160564.341599994 544268.1298000015)
158152,1610050200,103,속성변화점,1,,POINT (160592.6274999978 543356.3495999973)
158153,1610050300,103,속성변화점,1,,POINT (160622.5915999942 543898.6308000002)
158154,1610050400,101,중산동1992,1,,POINT (160635.4900999961 542755.4796999971)
158155,1610050500,101,돌팍재삼거리,0,,POINT (160684.2647999975 544554.7494000015)
158156,1610050600,103,속성변화점,1,,POINT (160691.8464999933 543271.4181999913)
158157,1610050700,103,속성변화점,1,,POINT (160702.1651999959 543069.8053000006)
158158,1610050800,101,중산동1977,0,,POINT (160726.4407999958 544023.6466999965)
158159,1610050900,104,두미포로교량,0,,POINT (160741.8351999977 544509.861899993)
158160,1610051000,104,두미포로교량,0,,POINT (160794.7518999942 544478.6409999938)
158161,1610051100,101,하늘달빛로3,1,,POINT (160799.0028999977 543183.3117999968)
158162,1610051200,103,속성변화점,1,,POINT (160850.1336999979 543921.1203999976)
158163,1610051300,101,만수채뷔페,1,,POINT (160894.2530999939 543292.8494999973)
158164,1610051400,103,속성변화점,1,,POINT (160900.6030999932 543095.9990999972)
158165,1610051500,101,중산동1992,1,,POINT (160915.3530999947 542739.8651000001)
158166,1610051600,103,속성변화점,1,,POINT (160985.7329999955 543808.010799994)
158167,1610051700,101,SK주유소영종행복셀프,1,,POINT (160990.2970999997 543410.6554999982)
158168,1610051800,102,중산동1969-1,0,,POINT (160993.183100001 542230.0043000046)
158169,1610051900,101,중산동1980-1,0,,POINT (161020.7065999954 544378.3812999916)
158170,1610052000,101,노빌리티어린이집,1,,POINT (161053.0033999978 542968.9989000002)
158171,1610052100,101,중산동1987,1,,POINT (161089.7805999957 543523.8974000002)
158172,1610052200,101,우프우프,0,,POINT (161147.5921999952 543079.9255999981)
158173,1610052300,101,중산동1979,1,,POINT (161184.1708999943 543638.263699995)
158174,1610052400,101,중산동1992,1,,POINT (161186.3536999976 542856.2860999985)
158175,1610052500,102,중산동1873-25,0,,POINT (161199.8474999974 543143.6241999917)
158176,1610052600,103,속성변화점,0,,POINT (161205.1986999961 544254.1767999978)
158177,1610052700,101,중산동2002,1,,POINT (161259.8164999943 542793.074199996)
158178,1610052800,102,태영생막창,0,,POINT (161288.7475999965 543247.6717999971)
158179,1610052900,103,속성변화점,0,,POINT (161300.2569999988 543542.6827999913)
158180,1610053000,103,속성변화점,0,,POINT (161316.8530999946 543796.4466999972)
158181,1610053100,101,중구농협,0,,POINT (161341.6643999954 543314.3468999919)
158182,1610053200,103,속성변화점,0,,POINT (161344.7666999986 544234.6637999959)
158183,1610053300,101,중산동2002,0,,POINT (161361.0197999998 542711.0532000012)
158184,1610053400,103,속성변화점,1,,POINT (161362.7649999931 543489.4353000008)
158185,1610053500,101,중산동1993,1,,POINT (161375.5311999986 543084.6881999957)
158186,1610053600,101,하늘별빛로3,1,,POINT (161436.8484999987 543425.2737000016)
158187,1610053700,101,중산동2003,0,,POINT (161504.5565999964 542882.371199993)
158188,1610053800,103,속성변화점,1,,POINT (161524.0221999961 544041.8482999946)
158189,1610053900,101,이브자리영종하늘도시점,1,,POINT (161569.2064999931 543311.1718999987)
158190,1610054000,101,중산동1985,0,,POINT (161582.230699994 544108.6556999993)
158191,1610054100,101,중산동2003,1,,POINT (161595.8379999985 542992.1734999917)
158192,1610054200,101,중산동1998,0,,POINT (161614.4748999995 544895.1934999977)
158193,1610054300,101,중산동2002,1,,POINT (161644.5203999943 543246.7044999939)
158194,1610054400,101,씨사이드파크하늘구름광장,1,,POINT (161691.7496999954 542722.9594999966)
158195,1610054500,102,하늘중앙로4,0,,POINT (161731.5220999939 544350.9881000033)
158196,1610054600,101,중산동2002,1,,POINT (161741.8882999941 543163.3593000014)
158197,1610054700,101,중산동1981-3,0,,POINT (161749.7056999949 544720.8631000017)
158198,1610054800,102,오작로3,0,,POINT (161754.9642999994 544599.8423999995)
158199,1610060800,101,운북동1368-2,0,,POINT (156608.2221999981 547747.2743999971)
158200,1610060900,101,운북동1368-3,1,,POINT (156717.8259999966 547246.2583999906)
158201,1610061000,101,운북동1301,1,,POINT (156825.6042999992 547804.9536999989)
158202,1610061100,102,영종순환로11,0,,POINT (156836.1875999952 547835.9099999961)
158203,1610061200,102,미단뉴타운로4,0,,POINT (156864.6038999926 547747.9093999972)
158204,1610061300,101,운북동1325,0,,POINT (156909.8477999938 547745.2636000027)
158205,1610061400,101,운북동1319,0,,POINT (156915.933199994 547688.9071999894)
158206,1610061500,101,미단뉴타운로1,0,,POINT (156959.3249999959 547560.3194999954)
158207,1610061600,101,미건특수산업,0,,POINT (156975.729199998 547675.4133999923)
158208,1610061700,101,미단뉴타운로7,0,,POINT (157007.4791999988 547584.6611999947)
158209,1610061800,101,운북동1318,0,,POINT (157042.2719999998 547453.6259999954)
158210,1610061900,101,미단중앙로2,1,,POINT (157057.1547999975 547517.7875999974)
158211,1610062000,101,에어파킹24,0,,POINT (157064.6292999975 547630.6988000027)
158212,1610062100,101,미단뉴타운로5,0,,POINT (157095.321099997 547674.3550999979)
158213,1610062200,102,미단중앙로5,0,,POINT (157098.385799997 547276.4650999986)
158214,1610062300,101,미단중앙로3,0,,POINT (157122.6392999965 547572.3579999956)
158215,1610062400,102,미단뉴타운로6,0,,POINT (157165.9648999935 547608.7382999938)
158216,1610062500,101,운북동1315,0,,POINT (157167.8390999957 547329.2495999965)
158217,1610062600,101,운북동1301,1,,POINT (157232.5297999968 547617.381399994)
158218,1610062700,101,평택영상정보운영사업소,1,,POINT (157258.8095999961 546526.0854000049)
158219,1610062800,102,스타속눈썹전문샵,0,,POINT (157277.8596999951 546538.2562999941)
158220,1610062900,102,미단중앙로9,0,,POINT (157284.6528999954 547792.7012999912)
158221,1610063000,101,미단중앙로6,0,,POINT (157287.6955999967 547330.0432999994)
158222,1610063100,102,미단중앙로7,0,,POINT (157319.0487999997 547287.5775999945)
158223,1610063200,101,운북동1305,0,,POINT (157349.1451999989 547705.388600001)
158224,1610063300,101,영종순환로8,1,,POINT (157390.0894999962 547405.8465999943)
158225,1610063400,101,운북동1305,0,,POINT (157461.3948999943 547788.2584999949)
158226,1610063500,101,운북동1301,1,,POINT (157476.0527999992 547291.4714000047)
158227,1610063600,103,속성변화점,0,,POINT (157510.6822999936 547924.2481000008)
158228,1610063700,101,운북동1307,0,,POINT (157589.8238999987 547376.9319999982)
158229,1610063800,101,운북동1305,1,,POINT (157590.7101999977 547795.2038000043)
158230,1610063900,101,운북동1307,0,,POINT (157698.594299995 547458.2121000041)
158231,1610064000,101,운북동1301,1,,POINT (157766.3056999969 547121.3969000027)
158232,1610064100,101,금산제1교차로,1,,POINT (157773.0999999937 545862.5918000003)
158233,1610064200,101,운북동1310,0,,POINT (157807.9774999998 547246.7434999893)
158234,1610064300,101,운북동1305,0,,POINT (157808.3965999933 547538.6456000017)
158235,1610064400,101,운북동1308,0,,POINT (157846.673099995 547364.8139999982)
158236,1610064500,102,운북동476-17,0,,POINT (157854.0751999981 545627.9653999944)
158237,1610064600,106,금산IC,1,,POINT (157954.4183999968 545684.194199996)
158238,1610064700,101,운북동1305,0,,POINT (157955.9815000006 547342.8447999948)
158239,1610064800,102,영종역1번출구,0,,POINT (157956.4565999957 545981.2575999954)
158240,1610064900,106,금산IC,1,,POINT (158083.3087999968 545544.8705000012)
158241,1610065000,104,동강1교북측,0,,POINT (158158.6949999924 545464.1677000056)
158242,1610065100,101,운북동1301,1,,POINT (158162.615499996 547007.8171999966)
158243,1610065200,101,운북동1305,0,,POINT (158258.7370999985 547233.8362000007)
158244,1610065300,102,백운로2,0,,POINT (158306.4293999973 545173.2294999978)
158245,1610065400,101,GS주유소허브제1셀프,0,,POINT (158405.3176999979 545207.2946999992)
158246,1610065500,102,백운로1,0,,POINT (158442.6900999993 545218.8701999988)
158247,1610065600,101,운북동1301,1,,POINT (158450.4721999987 547045.9816999951)
158248,1610065700,101,운북동1313,1,,POINT (158668.0989999983 546436.3197999964)
158249,1610065800,101,운북동1301,1,,POINT (158810.4490999945 547000.4969999903)
158250,1610065900,102,미단중앙로종점,0,,POINT (158915.3790999952 546123.7536999959)
158251,1610066100,101,운남교차로,1,,POINT (159130.3615999967 544688.0835999972)
158252,1610066300,101,운북동1301,0,,POINT (159193.5295000011 546883.6594999963)
158253,1610066400,102,영종순환로1,0,,POINT (159264.9671999959 546856.4072999936)
158254,1610066500,102,보련사,0,,POINT (159774.1434999992 544327.824099998)
158255,1610066600,101,중촌교차로,1,,POINT (159803.7980999954 544397.8682000007)
158256,1610066700,102,쌍용서비스프라자영종점,0,,POINT (159834.4686999989 544462.2327000002)
158257,1610066800,101,운서동2833-2,0,,POINT (147986.2980999906 543893.7483999898)
158258,1610066900,101,운서동3233-36,0,,POINT (148002.5992999933 542844.380899995)
158259,1610067000,101,운서동3233-36,0,,POINT (148041.3672999914 543312.975699999)
158260,1610067100,101,운서동2833-6,0,,POINT (148122.9402999914 543703.3566999973)
158261,1610067200,106,제3국제업무단지IC,0,,POINT (148214.4901999931 543572.1348999982)
158262,1610067300,106,제3국제업무단지IC서측,0,,POINT (148224.6398999953 543773.0731999947)
158263,1610067400,101,운서동2835-1,0,,POINT (148323.9068999925 543235.2867999956)
158264,1610067500,101,운서동2835-3,0,,POINT (148406.6040999912 543296.1364000016)
158265,1610067600,106,제3국제업무단지IC,1,,POINT (148708.4099999921 542863.2174000025)
158266,1610067700,101,제2국제업무단지교차로,0,,POINT (148987.0827999882 542469.5017999886)
158267,1610067800,106,제3국제업무단지IC동측,0,,POINT (149077.1539999955 544126.7524999938)
158268,1610067900,101,아시아나항공항공기정비고,0,,POINT (149096.6247999925 542546.6201999938)
158269,1610068000,102,대한항공항공기정비고,0,,POINT (149515.8421999911 541905.7281999965)
158270,1610068100,101,운서동2833-6,0,,POINT (150365.449899991 544176.3524999943)
158271,1610068200,101,용유IC교차로,0,,POINT (150719.1379999925 544276.7892999966)
158272,1610068300,106,화물터미널IC서측,1,,POINT (151065.7579999921 544309.9338999965)
158273,1610068400,101,운서동2851-60,0,,POINT (151225.4201999932 537423.8785999918)
158274,1610068500,101,웨스트타워,0,,POINT (151251.5498999963 537645.7108999926)
158275,1610068600,101,운서동2851-22,0,,POINT (151316.1132999943 538162.1238999997)
158276,1610068700,106,화물터미널IC남측,1,,POINT (151395.6085999951 544136.8519000009)
158277,1610068800,102,삼목선착장,1,,POINT (151583.0797999902 544644.9513000011)
158278,1610071600,101,미단소망로3,0,,POINT (156139.6870999939 547594.4366999894)
158279,1610071700,101,미단소망로2,0,,POINT (156173.4216000001 547557.5272000008)
158280,1610071800,101,예단포2로2,0,,POINT (156193.2011999941 547690.9621999912)
158281,1610071900,101,운북동1366-6,0,,POINT (156225.2678999972 547287.9803999955)
158282,1610072000,101,예단포2로1,0,,POINT (156243.207599997 547722.9767999977)
158283,1610072100,101,미단소망로4,0,,POINT (156265.9617999951 547683.2891999886)
158284,1610072200,101,CU미단유커타운점,0,,POINT (156268.7398999927 547803.2648000014)
158285,1610072300,102,예단포1로종점,0,,POINT (156273.3118999966 548029.3926999887)
158286,1610072400,101,이디야커피인천예단포점,1,,POINT (156295.2950999952 547757.7644000011)
158287,1610072500,101,운북동1351-12,0,,POINT (156313.1899999984 547849.8314999897)
158288,1610072600,106,영종IC,1,,POINT (156313.5988999977 540888.2764000001)
158289,1610072700,101,운북동1351-12,0,,POINT (156327.1864999984 547909.4951999891)
158290,1610072800,101,미단교회,0,,POINT (156372.9982999947 547623.7755000034)
158291,1610072900,102,예단포1로4,0,,POINT (156407.9322000002 547687.5445999994)
158292,1610074600,106,금산IC서측,0,,POINT (157397.2121999932 545618.7487999925)
158293,1610074700,106,금산IC북측,0,,POINT (157401.0938999957 546289.6562999923)
158294,1610074800,106,금산IC북측,0,,POINT (157853.2949 545912.2292999978)
158295,1610074900,106,금산IC,0,,POINT (158009.4621999936 545762.5449999935)
158296,1610075000,106,금산IC동측,0,,POINT (158225.3303999972 546016.8449999971)
158297,1610075100,106,금산IC동측,0,,POINT (158547.5669999949 546181.6109999963)
158298,1610075200,101,운서동3243,0,,POINT (153469.0439999992 543273.9229999933)
158299,1610075300,101,운서동3165-1,1,,POINT (153520.9736999947 542674.3490999886)
158300,1610075400,103,속성변화점,0,,POINT (153635.111499995 542126.2198999968)
158301,1610075500,101,운서동3183,0,,POINT (153769.5918999994 542851.4589999997)
158302,1610075600,101,스태츠칩팩코리아앞,0,,POINT (153815.2256999974 543521.617900003)
158303,1610075700,104,삼목지하차도북측,0,,POINT (153856.7526999936 544084.2974999956)
158304,1610075800,103,속성변화점,0,,POINT (153873.8111999929 542306.1607999926)
158305,1610075900,101,운서동3184,0,,POINT (153911.0529999955 542643.5143999929)
158306,1610076000,101,사금교서측,0,,POINT (153913.3909999946 543809.9343999969)
158307,1610076100,104,사금교동측,0,,POINT (153981.757199995 543859.670399991)
158308,1610076200,103,속성변화점,0,,POINT (154028.7621999977 541939.298999992)
158309,1610076300,101,운서동3183,1,,POINT (154029.2878999926 543034.0602999957)
158310,1610076400,101,운서동3167-14,0,,POINT (154052.5256999961 542436.4988999964)
158311,1610076500,101,운서동3171-3,0,,POINT (154138.1103999984 542318.5753999909)
158312,1610076600,101,한국피셔과학알파에이사코리아지,0,,POINT (154179.6145999961 542829.7728999966)
158313,1610076700,101,운서동3190,0,,POINT (154255.657399995 542181.9809999955)
158314,1610076800,101,운서동3169-5,1,,POINT (154301.1479000011 543220.306099996)
158315,1610076900,101,티스테이션강남논현점,0,,POINT (154356.0208999964 542948.9587999994)
158316,1610077300,101,운서동2935-1,0,,POINT (156368.9840999993 542956.6842000003)
158317,1610077301,101,운서동2938,0,,POINT (156673.6264999959 543054.1199999959)
158318,1610077302,101,운서동2942,0,,POINT (156395.8422999969 542979.7506999937)
158319,1610077500,101,운남동990-70,0,,POINT (156409.8959999981 542624.7596999943)
158320,1610077501,101,운서동2945,0,,POINT (156462.3437999931 542691.9216999904)
158321,1610077600,101,운서동2902-1,1,,POINT (156478.0783999936 542820.6576999988)
158322,1610077601,101,운서동2941,0,,POINT (156538.9750999966 542870.7902999943)
158323,1610077602,101,운서동2941,0,,POINT (156592.2574999923 542913.9742000003)
158324,1610077900,101,운서동2898-1,0,,POINT (156627.7747999952 542942.4560999993)
158325,1610078000,101,큰말공원,0,,POINT (156645.7170999934 542568.6447999966)
158326,1610078100,103,속성변화점,0,,POINT (156649.8600000004 542512.3010000023)
158327,1610078200,101,운서동2913-1,0,,POINT (156654.0170999999 542706.2670000021)
158328,1610078300,101,GS25운서지구점,0,,POINT (156655.9445999936 542744.7504999974)
158329,1610078301,101,운서동2939,0,,POINT (156663.6232999944 542821.0931999994)
158330,1610078500,101,운서동2897-6,0,,POINT (156719.936599999 543019.6667999991)
158331,1610078501,101,운서동2940,0,,POINT (156759.9106999929 543052.7548999969)
158332,1610078700,101,운서동2917-12,0,,POINT (156762.4939999953 542700.3774999938)
158333,1610078800,101,인천운서초등학교,0,,POINT (156766.1487999938 542735.8885999972)
158334,1610078801,101,운서초등학교,0,,POINT (156781.8511999988 542812.1247999937)
158335,1610078900,103,속성변화점,0,,POINT (156793.385299995 543080.3287000025)
158336,1610079000,103,속성변화점,0,,POINT (156869.8756999963 542684.0484999922)
158337,1610080900,101,운남동1576,0,,POINT (158265.2226999999 543651.7550999935)
158338,1610081000,101,운남3교,0,,POINT (158413.3356999987 543650.0902999947)
158339,1610081001,101,운남동1575,0,,POINT (158478.6438999995 543892.968499998)
158340,1610081002,101,영종동행정복지센터,0,,POINT (158651.3887999963 543960.5911)
158341,1610081003,101,운남동1575,0,,POINT (158420.7080999995 543792.6068000023)
158342,1610081400,101,운남동1554,0,,POINT (158684.5008999938 543641.4994999954)
158343,1610081401,101,운남동1575,1,,POINT (158639.0312999932 543643.485599995)
158344,1610081600,101,영종119안전센터,0,,POINT (158699.1546999969 543249.1284000006)
158345,1610081700,101,운남동1514-4,0,,POINT (158745.6470999952 543900.5698999966)
158346,1610081701,101,운남동1581,0,,POINT (158806.5399999994 544044.758199994)
158347,1610081702,101,운남동561-1,0,,POINT (159084.0039999924 544465.2200999913)
158348,1610081800,101,운남1교,0,,POINT (158830.3144999974 543510.8950999965)
158349,1610081900,101,운남동1556-6,0,,POINT (158842.1590999959 543636.8628999965)
158350,1610089500,102,인천항해상교통관제센터,0,,POINT (164796.1819999974 540265.055099991)
158351,1610089600,101,인천항제5부두,0,,POINT (165234.2412999933 540113.856699996)
158352,1610089700,101,항동7가46-3,0,,POINT (165269.9417999976 539995.7570999913)
158353,1610089800,101,항동7가27-148,1,,POINT (165389.5023999961 539896.9485999971)
158354,1610089900,103,속성변화점,0,,POINT (165595.6979999999 540077.2179999936)
158355,1610090000,102,선광신컨테이너터미널,0,,POINT (165657.6712999946 538216.9295999965)
158356,1610090100,101,공성세차장,0,,POINT (165706.0692999961 540023.5330000037)
158357,1610090200,103,속성변화점,0,,POINT (165790.7344999979 539097.0537000013)
158358,1610090300,102,항동7가93-7,0,,POINT (165843.4819999924 538743.5662000006)
158359,1610090400,101,항동7가30-2,1,,POINT (165942.0187999974 539387.8362999903)
158360,1610090500,101,항동7가93-17,0,,POINT (166059.7984000007 538629.8585999934)
158361,1610090600,101,항동7가33,0,,POINT (166145.3100999973 539806.7788999955)
158362,1610090700,101,항동7가91-15,0,,POINT (166193.5757999945 538890.1083999906)
158363,1610090800,101,선광종합물류,1,,POINT (166226.6740999966 537063.220599992)
158364,1610090900,102,항동7가92-9,0,,POINT (166248.5125999982 538526.4419999886)
158365,1610091000,101,신흥동3가56-1,0,,POINT (166311.0007999992 538029.4524000015)
158366,1610091100,101,항동7가95-14,0,,POINT (166347.4079999987 539184.0660999941)
158367,1610091200,101,신흥동3가60-17,1,,POINT (166367.4644999962 537505.2315000027)
158368,1610091300,101,금호타이어인천영업소,0,,POINT (166497.5771999956 538402.7927000008)
158369,1610091400,101,항동7가34-2,0,,POINT (166553.6555999957 539599.8289999923)
158370,1610091500,101,신흥동3가60-6,1,,POINT (166575.5777999981 537892.5655000003)
158371,1610091600,101,항동7가52-2,0,,POINT (166599.9648999949 539565.4250999941)
158372,1610091700,101,롯데팩토리아울렛인천점,0,,POINT (166628.0970999977 538665.0333999946)
158373,1610091800,101,신흥동3가65-13,1,,POINT (166658.4572999993 537354.6460999968)
158374,1610091900,101,항동7가1-19,0,,POINT (166762.4299999998 539817.2467999964)
158375,1610092000,101,신흥동3가50-11,1,,POINT (166767.3368999957 538270.9667999977)
158376,1610092001,101,신흥동3가41,1,,POINT (166814.1800999928 538365.1384999986)
158377,1610092100,101,남문출입문,0,,POINT (166827.524999999 539500.7072999955)
158378,1610092200,102,신흥동3가70-7,0,,POINT (166847.7919999966 536803.9228999973)
158379,1610092300,101,신흥동3가65-1,1,,POINT (166860.3857999955 537748.0880000014)
158380,1610092400,101,신흥동3가31-39,0,,POINT (166861.9090999969 539131.5025999981)
158381,1610092500,101,신흥동3가45-2,1,,POINT (166891.1321999947 538528.4932999986)
158382,1610092600,102,항동7가1-48,0,,POINT (166898.5379999946 540091.1283999981)
158383,1610092700,101,오렌지자동차운전전문학원,0,,POINT (166899.4592999975 539203.2241999942)
158384,1610092800,101,항동7가1-55,0,,POINT (166948.9343999987 539733.1854999919)
158385,1610092900,101,신흥동3가65-6,1,,POINT (166977.4090999954 537690.287199997)
158386,1610093000,101,신흥동3가69-19,0,,POINT (167003.7847999928 536806.080599992)
158387,1610093100,101,선명아암물류센터,1,,POINT (167011.1181999969 537175.1845999951)
158388,1610093200,101,신흥동3가34-11,1,,POINT (167050.0902999937 538826.7217999937)
158389,1610093300,101,신흥동3가33-6,0,,POINT (167071.0908999967 539006.8267999988)
158390,1610093400,102,항동7가1-37,0,,POINT (167083.6582999964 539669.8571999958)
158391,1610093500,102,인천지방해양수산청,0,,POINT (167092.8825999936 540012.2362999988)
158392,1610093600,102,수산물수출물류센터,0,,POINT (167128.4771999937 538412.8825999908)
158393,1610093700,101,포드링컨서비스,1,,POINT (167165.8030999977 538060.3881999948)
158394,1610093800,102,신흥동3가41-2,0,,POINT (167185.6162999934 538098.3406999925)
158395,1610093900,101,신흥동3가69-19,0,,POINT (167200.880799993 536805.3934000001)
158396,1610094100,101,신흥동3가69-1,0,,POINT (167309.6689999987 537026.1743999919)
158397,1610094200,102,신흥동3가69-9,0,,POINT (167434.1175999935 536804.3920999973)
158398,1610094300,104,무의대교남측,0,,POINT (147837.1578999946 534848.1555999959)
158399,1610094400,104,무의대교북측,0,,POINT (148072.174699996 535689.1858999988)
158400,1610094500,102,큰무리선착장,0,,POINT (148114.0805999883 534575.4338000009)
158401,1610094600,102,잠진도선착장,1,,POINT (148223.1708999904 535451.553799993)
158402,1610094700,101,잠진교차로,0,,POINT (148280.8034999914 535799.4767999967)
158403,1610094800,101,운서동2847-2,0,,POINT (153678.204699994 540130.2214000049)
158404,1610094900,101,운서동2844,0,,POINT (153808.0983999949 540221.9832000036)
158405,1610095000,102,을왕동산71-3,0,,POINT (144516.7447999905 538907.0655999952)
158406,1610095100,101,운서동2844,0,,POINT (153947.9822999986 540321.0902999906)
158407,1610095200,102,을왕동980-3,0,,POINT (143047.6797999922 539846.4202999945)
158408,1610095300,104,터널,0,,POINT (143557.1508999933 540283.1801999907)
158409,1610095400,104,터널,0,,POINT (143482.9543999905 540267.9603000018)
158410,1610095500,102,운서동2851-33,0,,POINT (152593.7364999901 538055.4721000028)
158411,1610095600,102,운서동2850-10,0,,POINT (152249.5793999949 538029.6884999931)
158412,1610095700,101,운서동2850-12,0,,POINT (152615.883799995 537864.8343000001)
158413,1610095800,102,운서동2850-34,0,,POINT (152731.0206999999 537881.7532999964)
158414,1610095900,101,운서동2850-12,0,,POINT (152426.5011999971 537794.4086999949)
158415,1610096000,101,운서동2850-16,0,,POINT (152276.8267999954 537765.035199999)
158416,1610096100,102,베스트웨스턴프리미어인천에어포,0,,POINT (152267.2150999984 537825.2031999952)
158417,1610096200,101,베스트웨스턴프리미어인천에어포,0,,POINT (152131.0384999911 537804.7118999976)
158418,1610096300,101,베스트웨스턴프리미어인천에어포,1,,POINT (152150.0600999968 537842.5202999976)
158419,1610096400,101,운서동3215-2,0,,POINT (151860.2052999936 537452.0638999973)
158420,1610096500,101,운서동2851-27,0,,POINT (151782.1341999993 537916.7722999994)
158421,1610096600,102,운서동2874,0,,POINT (151918.2912999993 537549.7597999929)
158422,1610096700,101,운서동2847-3,0,,POINT (153835.3918999964 538358.328399997)
158423,1610096800,101,운서동2847-2,0,,POINT (153409.5565999978 539945.8286000026)
158424,1610096900,101,운서동2847-2,1,,POINT (153525.0133999952 540025.6439999952)
158425,1610097000,102,운서동산460,0,,POINT (154050.626199997 539682.4010999952)
158426,1610097100,101,운서동2844,0,,POINT (154042.8311999959 540475.9365999944)
158427,1610097200,101,운서동3202,0,,POINT (153456.992699995 540123.1289000037)
158428,1610097300,101,운서동3202,0,,POINT (153642.4007999974 540254.3457999993)
158429,1610097400,101,운서동3202,0,,POINT (153829.9991999949 540382.7800999918)
158430,1610097500,102,운서동3202,0,,POINT (153696.1698999973 540179.1369999924)
158431,1610097600,101,운서동3202,0,,POINT (153759.7920999973 540484.898799987)
158432,1610097700,101,운서동2844,0,,POINT (153948.5046999967 540616.104099996)
158433,1610097800,102,운서동2844,0,,POINT (154035.0903999952 540676.6646000021)
158434,1610097900,101,운서동2844,0,,POINT (154018.7026999961 540512.13739999)
158435,1610098000,103,속성변화점,0,,POINT (153719.8568999961 540063.4034999973)
158436,1610098100,101,운서동2864-46,0,,POINT (152297.2432999977 542689.5830999955)
158437,1610098200,101,운서동3200,0,,POINT (152067.9659999986 542806.5008999973)
158438,1610098300,102,운서동3200,0,,POINT (151958.3137999965 542962.502500001)
158439,1610098400,101,운서동3200,0,,POINT (152166.7616999963 542877.1449999943)
158440,1610098500,101,운서동2864-44,0,,POINT (152264.4397999893 542945.9468999986)
158441,1610098600,101,운서동2864-41,0,,POINT (152394.9223999977 542758.3865999993)
158442,1610098700,102,운서동2864-45,0,,POINT (152479.3697999895 542639.5274999985)
158443,1610098800,101,운서동2864-41,0,,POINT (152494.8160999936 542828.1033999991)
158444,1610098900,102,운서동2864-41,0,,POINT (152546.3573999971 542754.7487999994)
158445,1610099000,101,운서동2864-38,0,,POINT (152364.3217999916 543013.8125999941)
158446,1610099100,102,운서동3200,0,,POINT (152064.7883000011 543022.9279999936)
