,LINK_ID,Source,Target,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,geometry
149835,1610166000,1610061600,1610062000,1,104,000,-,미단뉴타운로26번길,0,0,000,30,0,0,0,97.984476188488,,"LINESTRING (156973.3187999954 547670.2910999934, 156985.7428999986 547666.5637999976, 156998.5484999933 547661.3391999961, 157013.4292999959 547654.2629999942, 157025.366499997 547648.0348999971, 157039.5274999969 547639.704899998, 157047.9980999975 547634.2668999982, 157060.4474999985 547626.3041999916)"
149836,1610166100,1610062000,1610061600,1,104,000,-,미단뉴타운로26번길,0,0,000,30,0,0,0,102.820810227,,"LINESTRING (157068.1303999942 547635.522299993, 157054.4878999959 547644.3606999929, 157045.8133999921 547649.9293999998, 157031.1876999954 547658.5327999924, 157018.7831999963 547665.0046999992, 157003.3955999996 547672.3219000017, 156989.7427999982 547677.8921999888, 156976.7668999951 547681.7849999915)"
149837,1610166200,1610061000,1610062600,3,104,000,-,영종순환로,0,0,000,60,0,0,0,463.993886380414,,"LINESTRING (156825.6199999984 547799.7809999917, 156856.2035999973 547802.3296999903, 156890.0895999974 547801.8082999983, 156926.1181999967 547798.675399999, 156961.1403999993 547792.402799992, 156991.9706999964 547785.0870999979, 157021.0713999949 547775.7332999922, 157064.4661999947 547756.3886999973, 157095.8249999956 547739.1413000018, 157120.2671999939 547723.539899999, 157145.8624999964 547703.1680999978, 157171.9588999971 547680.7251999986, 157199.0650999997 547651.0126999965, 157227.1348999963 547614.6696999947)"
149838,1610166300,1610061700,1610061900,1,104,000,-,미단뉴타운로26번길,0,0,000,30,0,0,0,87.769694507316,,"LINESTRING (157001.4868999941 547582.6414999989, 157013.0673999939 547561.6250000001, 157020.2864999988 547550.4191999963, 157026.2960999988 547541.2973999919, 157039.115399994 547523.4380999928, 157043.3483999969 547519.5778000024, 157053.3889999988 547513.3094000017)"
149839,1610166400,1610062600,1610061000,3,104,000,-,영종순환로,0,0,000,60,0,0,0,475.953658147989,,"LINESTRING (157236.6319999996 547622.004800005, 157208.2615999951 547658.7369999936, 157180.3343999982 547689.349599998, 157153.5139999982 547712.4150999978, 157127.2507999992 547733.3185000024, 157101.9512999951 547749.4670999984, 157069.8099999949 547767.1447999943, 157025.3629999982 547786.9586000029, 156995.1968999961 547796.6548000019, 156963.5853999995 547804.1557999932, 156927.6989999937 547810.5832000031, 156890.702499993 547813.8002999993, 156855.7966999935 547814.3372999942, 156824.6234999963 547811.7395999979)"
149840,1610166500,1610062000,1610061700,1,104,000,-,미단뉴타운로,0,0,000,30,0,0,0,70.46272052313,,"LINESTRING (157059.4104999976 547634.4061999978, 157048.7780999986 547626.0827000042, 157003.9815000003 547590.8643999986)"
149841,1610166600,1610061900,1610061700,1,104,000,-,미단뉴타운로26번길,0,0,000,30,0,0,0,81.647317217997,,"LINESTRING (157059.7438999938 547523.4885000054, 157050.6285 547529.179299999, 157048.1305999976 547531.4572999973, 157036.1847999998 547548.099799994, 157030.3409999978 547556.9696999914, 157023.3784999992 547567.7772999981, 157011.9969999937 547588.43269999)"
149842,1610166700,1610061700,1610062000,1,104,000,-,미단뉴타운로,0,0,000,30,0,0,0,74.654193598171,,"LINESTRING (157010.0712999992 547580.531799991, 157056.2518999937 547616.6937999916, 157068.7100999959 547626.7721999915)"
149843,1610166800,1610061900,1610061800,2,104,000,-,미단중앙로,0,0,000,50,0,0,0,64.963263258885,,"LINESTRING (157050.9447999969 547520.4958999999, 157047.7471999982 547511.9236999931, 157045.0913999985 547502.4186999988, 157041.7750999995 547484.2900999924, 157036.4600999959 547457.2708999966)"
149844,1610166900,1610061800,1610061900,2,104,000,-,미단중앙로,0,0,000,50,0,0,0,65.765340043953,,"LINESTRING (157047.4091999978 547452.3084999972, 157053.5542999944 547481.9944999937, 157056.7965999998 547499.718799996, 157059.167899996 547508.2054999949, 157062.1880999952 547516.3019999964)"
149845,1610167000,1610062100,1610062000,1,104,000,-,미단뉴타운로,0,0,000,30,0,0,0,53.259838111089,,"LINESTRING (157090.1161999996 547677.9398999964, 157083.0387999938 547667.4065999954, 157059.4104999976 547634.4061999978)"
149846,1610167100,1610062000,1610062100,1,104,000,-,미단뉴타운로,0,0,000,30,0,0,0,54.409821373921,,"LINESTRING (157068.7100999959 547626.7721999915, 157092.8995999992 547660.5658999976, 157100.0766000001 547671.2474999966)"
149847,1610167200,1610062300,1610061900,2,104,000,-,미단중앙로,0,0,000,50,0,0,0,93.401872211377,,"LINESTRING (157119.756799996 547579.7528999944, 157101.3522999961 547573.277200002, 157093.6818999955 547568.7797999996, 157086.5478999985 547564.3469999908, 157079.509499997 547558.9273999948, 157073.7643999974 547553.7427999929, 157066.8565999948 547546.6255999937, 157062.6732999976 547541.2883999969, 157058.1943999986 547534.500099994, 157055.2293999929 547529.2759999895, 157051.1822999938 547521.0468999948)"
149848,1610167300,1610062000,1610062300,1,104,000,-,미단뉴타운로26번길,0,0,000,30,0,0,0,79.453595785177,,"LINESTRING (157060.4474999985 547626.3041999916, 157072.570799998 547616.1997999995, 157083.5848999988 547606.8640999988, 157091.5885999954 547599.5879999993, 157101.0666999972 547590.4223999953, 157109.5168999953 547581.5696999994, 157116.7634999976 547570.7534000028)"
149849,1610167400,1610061900,1610062300,2,104,000,-,미단중앙로,0,0,000,50,0,0,0,84.088834963714,,"LINESTRING (157061.9504999974 547515.7511000003, 157065.8408999959 547523.6615999987, 157068.4321999997 547528.2270999969, 157072.4199999944 547534.2710999992, 157075.9096999995 547538.7233999942, 157082.0987999953 547545.1000999912, 157087.2016000013 547549.705100003, 157093.3922999947 547554.4718999972, 157099.8843999956 547558.5058999902, 157106.4251999918 547562.3409999968, 157123.739599996 547568.4331000022)"
149850,1610167500,1610062300,1610062000,1,104,000,-,미단뉴타운로26번길,0,0,000,30,0,0,0,82.886080174939,,"LINESTRING (157126.7328999943 547577.4325999934, 157118.9109999995 547589.1076999943, 157109.5811999954 547598.8816999905, 157099.7975000001 547608.3427999995, 157091.5028999963 547615.8833999969, 157080.2919999949 547625.3859999969, 157068.1303999942 547635.522299993)"
149851,1610167600,1610061800,1610062500,1,104,000,-,미단중앙로,0,0,000,30,0,0,0,178.482892008664,,"LINESTRING (157039.2602999948 547448.8550999931, 157051.7380999997 547441.6342999947, 157063.5002999983 547436.7155999951, 157075.0119999935 547430.7050999957, 157082.9373999989 547425.688999999, 157091.5026 547419.1391999925, 157099.2103999993 547412.0318999967, 157106.9084999945 547403.2196999894, 157115.1028999987 547392.4644999923, 157123.0325999937 547380.0482000008, 157138.6184999945 547356.2983000022, 157145.4301999967 547346.0267999974, 157154.4915999984 547334.534200002, 157163.3289999962 547325.8059000056)"
149852,1610167700,1610062500,1610061800,1,104,000,-,미단중앙로,0,0,000,30,0,0,0,182.176856560565,,"LINESTRING (157171.7613999987 547334.3437000008, 157163.4537999996 547342.5488000032, 157155.1585999941 547353.0695999947, 157148.6351999933 547362.9063999898, 157133.1059999994 547386.5698999971, 157124.9489999925 547399.3419999995, 157116.2100999958 547410.8117999947, 157107.8214999952 547420.4146999955, 157099.230899996 547428.3358000033, 157089.8043999976 547435.5442999956, 157081.0080999963 547441.1115999959, 157068.6013999959 547447.589399989, 157057.0801999942 547452.4073999973, 157044.7167999965 547459.5619000023)"
149853,1610167800,1610062100,1610062400,1,104,000,-,미단뉴타운로,0,0,000,30,0,0,0,95.784236593298,,"LINESTRING (157091.5277999933 547669.7702999968, 157100.0552999976 547663.4613999949, 157112.943499998 547653.1767999998, 157124.482299999 547642.9344999973, 157133.7348999986 547633.8122999979, 157144.3574999939 547623.058500003, 157161.4923999988 547604.6054999946)"
149854,1610167900,1610062500,1610062200,1,104,000,-,미단중앙로,0,0,000,30,0,0,0,88.704260314266,,"LINESTRING (157163.9081999969 547334.8468000037, 157093.3358999928 547281.0584999941)"
149855,1610168000,1610062400,1610062100,1,104,000,-,미단뉴타운로,0,0,000,30,0,0,0,98.00926851188,,"LINESTRING (157170.2858999961 547612.7708999974, 157153.0248999977 547631.3596999958, 157142.2162999947 547642.3017999994, 157132.683399997 547651.7003999985, 157120.6741999994 547662.3602000001, 157107.3685999951 547672.9777999998, 157098.6648999981 547679.4170999979)"
149856,1610168100,1610062200,1610062500,1,104,000,-,미단중앙로,0,0,000,30,0,0,0,88.704119513298,,"LINESTRING (157100.6100999936 547271.5145999907, 157171.1822999932 547325.3027999988)"
149857,1610168200,1610062600,1610062300,2,104,000,-,미단중앙로,0,0,000,50,0,0,0,119.208403036337,,"LINESTRING (157228.2837999976 547623.1373999943, 157208.0430999998 547607.2171999954, 157193.7372999935 547599.269499995, 157178.3469999962 547591.8949999997, 157163.4513999961 547586.8240999981, 157149.2997000001 547583.6792999979, 157136.8926000001 547582.6997999989, 157119.756799996 547579.7528999944)"
149858,1610168300,1610062300,1610062600,2,104,000,-,미단중앙로,0,0,000,50,0,0,0,122.888483460861,,"LINESTRING (157123.739599996 547568.4331000022, 157138.3538999922 547570.7777999891, 157151.0821999971 547571.7826999903, 157166.6961999974 547575.2524999941, 157182.8892999957 547580.7649999888, 157199.2488999956 547588.603999996, 157214.7088999969 547597.19289999, 157235.4831999977 547613.5369999966)"
149859,1610168400,1610062500,1610063000,1,104,000,-,미단중앙로,0,0,000,30,0,0,0,140.063615474843,,"LINESTRING (157163.3289999962 547325.8059000056, 157176.616699993 547316.4969999975, 157187.1437999982 547309.8482999956, 157196.6823999946 547305.5960999985, 157207.0265999949 547302.5269999936, 157215.625699997 547301.0365000017, 157224.3763999949 547300.4681999951, 157235.9156999963 547300.8042999945, 157246.7230999984 547302.4139999956, 157256.1681999927 547305.5238999981, 157267.7931999932 547310.6656999943, 157279.6068999997 547317.7985999952, 157290.5927999996 547326.1153000003)"
149860,1610168500,1610063000,1610062500,1,104,000,-,미단중앙로,0,0,000,30,0,0,0,122.933848856486,,"LINESTRING (157283.3496999967 547335.6828999926, 157272.8656999985 547327.7460000009, 157262.2426999965 547321.3320999977, 157251.8542999994 547316.7372999938, 157243.9426999982 547314.1321999924, 157234.8533999995 547312.7784999978, 157224.5909999992 547312.4795999996, 157217.0432999945 547312.9696999922, 157209.7673999967 547314.2308999951, 157200.8499 547316.8767000008, 157192.8200999946 547320.4561999989, 157183.2387999962 547326.5075999915, 157171.7613999987 547334.3437000008)"
149861,1610168600,1610062800,1610062700,1,104,000,-,자연대로,0,0,000,60,0,0,0,24.336755095107,,"LINESTRING (157275.0704999941 546544.4381999962, 157254.8518999965 546530.8780999939)"
149862,1610168700,1610062700,1610062800,1,104,000,-,자연대로,0,0,000,60,0,0,0,24.336699239903,,"LINESTRING (157261.5358999961 546520.9119999919, 157281.7544999952 546534.4719999944)"
149863,1610168800,1610063200,1610062600,2,104,000,-,미단중앙로,0,0,000,30,0,0,0,145.740045374625,,"LINESTRING (157345.0180000002 547710.4714000027, 157309.9807999943 547684.4027999989, 157228.2837999976 547623.1373999943)"
149864,1610168900,1610062600,1610063200,3,104,000,-,미단중앙로,0,0,000,30,0,0,0,145.694838856426,,"LINESTRING (157235.4831999977 547613.5369999966, 157317.1621999974 547674.7887999907, 157352.1811999966 547700.843899998)"
149865,1610169100,1610062600,1610063300,3,104,000,-,영종순환로,0,0,000,60,0,0,0,263.710114938875,,"LINESTRING (157227.1348999963 547614.6696999947, 157249.1407999984 547586.1778000063, 157327.9625999994 547478.78979999, 157384.7516999991 547403.1493999971)"
149866,1610169200,1610063100,1610063000,1,104,000,-,미단중앙로,0,0,000,30,0,0,0,54.632916118451,,"LINESTRING (157324.2901999953 547290.5255999924, 157291.7953999944 547334.4665999959)"
149867,1610169300,1610062900,1610063200,2,104,000,-,미단중앙로,0,0,000,30,0,0,0,108.251738568125,,"LINESTRING (157279.188399994 547788.9898999946, 157343.7839999953 547702.0785999965)"
149868,1610169400,1610063300,1610062600,3,104,000,-,영종순환로,0,0,000,60,0,0,0,263.873898008403,,"LINESTRING (157394.3480999987 547410.3541999975, 157337.5979999972 547485.9425999953, 157258.7276999945 547593.3966999976, 157236.6319999996 547622.004800005)"
149869,1610169500,1610063200,1610062900,1,104,000,-,미단중앙로,0,0,000,30,0,0,0,108.601716289467,,"LINESTRING (157353.5970999978 547708.9358999952, 157288.8195999933 547796.1481999947)"
149870,1610169600,1610063300,1610063000,1,104,000,-,미단중앙로,0,0,000,30,0,0,0,127.670682461891,,"LINESTRING (157386.0338999991 547411.6136999958, 157353.4403999963 547388.0428999976, 157331.6066999961 547371.8264999987, 157302.6920999957 547350.325899993, 157283.3496999967 547335.6828999926)"
149871,1610169700,1610063000,1610063300,1,104,000,-,미단중앙로,0,0,000,30,0,0,0,127.408212190974,,"LINESTRING (157290.5927999996 547326.1153000003, 157309.8939999945 547340.7271000025, 157338.7643999973 547362.194899997, 157360.5341999978 547378.3636999958, 157393.0658999977 547401.8899999971)"
149872,1610169800,1610063400,1610063200,2,104,000,-,미단중앙로,0,0,000,30,0,0,0,140.109650198499,,"LINESTRING (157458.0195999963 547793.3577999987, 157439.0726999941 547780.3940999988, 157406.8964999987 547756.5106999953, 157345.0180000002 547710.4714000027)"
149873,1610169900,1610063200,1610063400,3,104,000,-,미단중앙로,0,0,000,30,0,0,0,139.634264602953,,"LINESTRING (157352.1811999966 547700.843899998, 157414.0541999929 547746.8790999958, 157446.039499998 547770.6207999929, 157464.7957999934 547783.4541000013)"
149874,1610170000,1610063300,1610063500,3,104,000,-,영종순환로,0,0,000,60,0,0,0,143.513106784315,,"LINESTRING (157384.7516999991 547403.1493999971, 157455.4969999936 547308.9202999957, 157470.7788999971 547288.2201999954)"
149875,1610170100,1610063500,1610063300,3,104,000,-,영종순환로,0,0,000,60,0,0,0,143.609834240158,,"LINESTRING (157480.433100001 547295.3473999992, 157465.122399994 547316.08639999, 157394.3480999987 547410.3541999975)"
149876,1610170200,1610063600,1610063400,1,104,000,-,미단중앙로95번길,0,0,000,50,0,0,0,250.155641355336,,"LINESTRING (157510.4368999977 547930.2392999951, 157502.6392999971 547929.5419999915, 157472.677199996 547924.4921999943, 157444.1047999937 547916.6687999979, 157408.917899996 547900.11019999, 157394.0595999947 547884.8710000028, 157391.591199993 547873.5159999945, 157398.0607999938 547860.5767999961, 157431.1987999965 547815.7233999944, 157456.7491000003 547784.4614999974)"
149877,1610170300,1610063400,1610063600,1,104,000,-,미단중앙로95번길,0,0,000,50,0,0,0,223.649016416473,,"LINESTRING (157466.0405999947 547792.0553999953, 157440.675999998 547823.0901000028, 157408.3294999971 547866.8721999932, 157404.2156999924 547875.0997000001, 157405.0544999997 547878.9582999934, 157415.9931999969 547890.1774999984, 157448.2750999997 547905.368999999, 157475.2653999989 547912.7592000016, 157504.1731999966 547917.6312999929, 157511.5564999953 547918.2915999965)"
149878,1610170400,1610063200,1610063700,2,104,000,-,미단행운로,0,0,000,50,0,0,0,407.236262175016,,"LINESTRING (157343.7839999953 547702.0785999965, 157356.391699999 547680.0682999905, 157379.2253 547648.9559000009, 157422.7622999989 547590.5977999972, 157467.6043000007 547530.411499999, 157491.5731999948 547498.0999000006, 157511.9284999975 547471.5322999961, 157535.8566999968 547438.6143999981, 157573.0852999978 547389.0647000021, 157584.8245999971 547373.9014000043)"
149879,1610170500,1610063700,1610063200,2,104,000,-,미단행운로,0,0,000,50,0,0,0,406.644491947717,,"LINESTRING (157594.3132999983 547381.2474999947, 157582.6269999957 547396.3421999925, 157545.5074999939 547445.7467999945, 157521.5460999974 547478.7103999972, 157501.1554999958 547505.3240999921, 157477.2346000001 547537.5708999892, 157432.382799999 547597.7702999933, 157388.8716999973 547656.0937000033, 157366.4613999948 547686.6292999976, 157353.5970999978 547708.9358999952)"
149880,1610170600,1610062700,1610064100,2,104,000,-,자연대로,0,0,000,60,0,0,0,841.691222535438,,"LINESTRING (157253.0330999934 546522.8345999989, 157278.0828999945 546480.5938999954, 157307.5210999992 546432.0948999937, 157335.0365000002 546386.8003999944, 157361.7002999922 546342.783899995, 157387.3454999988 546300.1831999894, 157407.7227000006 546268.1315999993, 157413.7429999925 546258.8898999947, 157431.9558999989 546230.9313999956, 157449.7095999949 546206.5467999966, 157466.3937999988 546186.0124999968, 157508.1891999992 546138.4886999924, 157548.8676999967 546093.1491999995, 157616.3920999989 546019.2745000012, 157697.9739999998 545928.580900002, 157766.4116999956 545860.3084999953)"
149881,1610170701,1610064100,1610074700,2,104,000,-,자연대로,0,0,000,60,0,0,0,564.575704809341,,"LINESTRING (157776.1446999977 545867.5407999989, 157706.6834999993 545936.8419000015, 157625.2817999945 546027.3352999954, 157557.7625999976 546101.2042999942, 157517.1608999971 546146.4581999995, 157475.5594999929 546193.7614000021, 157459.2235999993 546213.867099991, 157441.8404999976 546237.742599998, 157423.7976999957 546265.4398999924, 157417.8136999979 546274.6258999952, 157406.226799994 546292.8510999966)"
149882,1610170702,1610074700,1610062700,2,104,000,-,자연대로,0,0,000,60,0,0,0,275.882118906173,,"LINESTRING (157406.226799994 546292.8510999966, 157397.5507999953 546306.4976999963, 157371.9725999989 546348.9872, 157345.2962999939 546393.0241999996, 157317.7781999927 546438.3232999935, 157288.3729999963 546486.7678000001, 157263.3547000001 546528.9554999975)"
149883,1610170800,1610063800,1610063400,2,104,000,-,미단중앙로,0,0,000,50,0,0,0,139.286544749549,,"LINESTRING (157592.7448999948 547801.0484999918, 157579.9063999947 547805.7283999999, 157564.7308999963 547809.5221999954, 157549.2639999991 547811.5844999979, 157535.3066999978 547812.2653, 157523.2331999985 547812.265300001, 157505.6633999941 547810.1982999941, 157488.2857999957 547806.027700001, 157476.3002999953 547800.8909999958, 157458.0195999963 547793.3577999987)"
149884,1610170900,1610063400,1610063800,2,104,000,-,미단중앙로,0,0,000,50,0,0,0,127.239300509025,,"LINESTRING (157464.7957999934 547783.4541000013, 157480.9111000002 547789.8114999965, 157492.0766999934 547794.5966999942, 157507.7720999952 547798.3635999984, 157523.9366999935 547800.2652999999, 157535.0141999935 547800.2653000008, 157548.1767999973 547799.6232999923, 157562.4755999976 547797.7167999955, 157576.4042999971 547794.2345999966, 157588.0237999926 547790.0387000028)"
149885,1610171000,1610063700,1610063500,2,104,000,-,미단금산로,0,0,000,50,0,0,0,142.625782574197,,"LINESTRING (157585.9733999979 547382.377799997, 157539.3694999958 547347.4921999986, 157471.9884999998 547296.5705999981)"
149886,1610171100,1610063500,1610063700,2,104,000,-,미단금산로,0,0,000,50,0,0,0,142.570819291531,,"LINESTRING (157479.2234999991 547286.9969999896, 157546.5825999969 547337.9019999926, 157593.1644999981 547372.7710999971)"
149887,1610173100,1610064200,1610064400,2,104,000,-,미단행운로,0,0,000,50,0,0,0,124.864478166443,,"LINESTRING (157813.278099999 547245.292399995, 157852.3968999973 547363.9142999956)"
149888,1610173200,1610064100,1610026300,2,104,000,-,자연대로,0,0,000,60,0,0,0,211.429627470837,,"LINESTRING (157766.4116999956 545860.3084999953, 157856.0718999943 545776.1987999972, 157891.0942999953 545741.598299993, 157918.3128999994 545713.2065999918)"
149889,1610171200,1610064100,1610025900,1,104,000,-,백운로414번길,0,0,000,60,0,0,0,504.698721710251,,"LINESTRING (157767.9573999936 545867.8773999989, 157742.8054999941 545856.1362999935, 157732.7769999941 545850.8046999982, 157716.376499995 545842.0853999952, 157706.4886999943 545836.0163999959, 157695.3477999941 545828.3190000032, 157685.6723999976 545821.0793999931, 157679.0867999951 545815.5914000026, 157672.5223999987 545809.5421999989, 157666.0840999928 545803.8961999926, 157651.4817999973 545795.1656999985, 157637.4070999991 545786.2383999989, 157623.7108999928 545776.635299992, 157611.7468999987 545769.8095999996, 157599.4705999946 545763.864499992, 157588.0507999963 545759.1576999929, 157567.0316999991 545751.8908999889, 157542.5476999953 545745.0195999928, 157526.3890999992 545740.1879000004, 157505.6725000005 545734.6373999887, 157499.9197999986 545733.5849999959, 157487.4696000002 545733.5095999985, 157479.3615999958 545733.786800003, 157466.8518999974 545738.8345, 157456.6155999969 545743.3181999978, 157447.4523999981 545744.7500000056, 157441.4062999937 545744.1134999953, 157434.7231999942 545741.656500001, 157425.3266000013 545735.7726999966, 157418.3507999993 545729.8177999924, 157412.2909999946 545724.0139999985, 157394.4451999969 545701.4253999993, 157385.4364999991 545690.4317000029, 157379.4793999943 545685.2640999956, 157370.0327999973 545678.7123999977, 157359.2206999959 545672.0228999994, 157345.3632999946 545664.093399997, 157332.844899997 545656.8417999946)"
149890,1610171300,1610025900,1610064100,1,104,000,-,백운로414번길,0,0,000,60,0,0,0,509.103224090237,,"LINESTRING (157335.5224999945 545649.3032, 157350.6415999978 545653.2879999899, 157365.3592999961 545661.7097999961, 157376.6134999986 545668.6728000015, 157386.8519999985 545675.7736999955, 157394.0710999959 545682.0361000006, 157403.7949000011 545693.9023999978, 157421.1916999968 545715.9226999949, 157426.4030999978 545720.9138999969, 157432.4448999987 545726.071499995, 157440.034599997 545730.8239999946, 157444.1464999984 545732.3356999999, 157447.1491999989 545732.6517999981, 157453.2259999971 545731.7022999959, 157462.1984999989 545727.7721999993, 157476.8350999947 545721.8662000017, 157487.3008999966 545721.508399995, 157501.0443999988 545721.591599991, 157508.3092999973 545722.9205999958, 157529.6614999989 545728.6413999911, 157545.8879999964 545733.4934000026, 157570.6165999989 545740.4333999993, 157592.3012999968 545747.9302999957, 157604.3765999964 545752.9072999959, 157617.3415999944 545759.1859000004, 157630.1426000002 545766.489099992, 157644.0689999986 545776.2535999977, 157657.7755999932 545784.947500003, 157673.1770999955 545794.1557000013, 157680.5454999952 545800.617500003, 157686.9987999939 545806.5641999969, 157693.113199994 545811.6595999941, 157702.3554999969 545818.5751000006, 157713.0427999933 545825.9590999897, 157722.3373999968 545831.6639999975, 157738.4101999996 545840.2089999971, 157748.1635999984 545845.3943999892, 157776.1604999976 545858.4636000004)"
149891,1610171400,1610063600,1610063800,1,104,000,-,미단중앙로95번길,0,0,000,50,0,0,0,236.542007450681,,"LINESTRING (157511.5564999953 547918.2915999965, 157544.2001999982 547921.2108999928, 157581.8797999991 547919.2786000033, 157619.2025999944 547909.7897999949, 157629.6868999983 547902.1182999942, 157630.5377999998 547894.2478000046, 157608.7711999944 547850.0744999932, 157585.2366999992 547797.6615000032)"
149892,1610171500,1610063800,1610063600,1,104,000,-,미단중앙로95번길,0,0,000,50,0,0,0,262.440271243101,,"LINESTRING (157596.1837999969 547792.7460999886, 157619.6302999932 547844.9630999883, 157642.8429999937 547892.0712000001, 157641.0479999929 547908.6746000007, 157624.4124999951 547920.8470000006, 157583.6829999973 547931.2019000016, 157543.9718999932 547933.2383999964, 157510.4368999977 547930.2392999951)"
149893,1610171600,1610063500,1610064000,2,104,000,-,영종순환로,0,0,000,60,0,0,0,352.004043318683,,"LINESTRING (157470.7788999971 547288.2201999954, 157513.830399997 547229.904999997, 157527.9825999971 547213.5756000034, 157544.9859000001 547198.2176999938, 157566.3222999943 547183.9934999916, 157591.8963999961 547171.4784999919, 157620.3947999988 547161.7997999949, 157738.3423999998 547125.8336999973, 157764.2883999935 547116.445299995)"
149894,1610171700,1610064000,1610063500,2,104,000,-,영종순환로,0,0,000,60,0,0,0,344.944577623774,,"LINESTRING (157768.3714999921 547127.7292999984, 157742.1364999938 547137.2222999906, 157624.0752999926 547173.2229999973, 157596.4818999986 547182.5942999976, 157572.3141999993 547194.4210999985, 157552.3754999926 547207.7134999899, 157536.5703999989 547221.9890999907, 157523.205899999 547237.4097000007, 157480.433100001 547295.3473999992)"
149895,1610171800,1610063900,1610063700,2,104,000,-,미단금산로,0,0,000,50,0,0,0,135.693236569232,,"LINESTRING (157694.6643999973 547463.6862999947, 157649.2374999969 547429.7344000019, 157585.9733999979 547382.377799997)"
149896,1610171900,1610063700,1610063900,2,104,000,-,미단금산로,0,0,000,50,0,0,0,135.684378431702,,"LINESTRING (157593.1644999981 547372.7710999971, 157656.4250999995 547420.1250999918, 157701.8483999961 547454.0742999928)"
149897,1610172000,1610063700,1610064200,2,104,000,-,미단행운로,0,0,000,50,0,0,0,266.765559905593,,"LINESTRING (157584.8245999971 547373.9014000043, 157601.6507999978 547352.1674999943, 157621.4460999976 547325.5354000003, 157629.8564999992 547315.0495999933, 157637.7093999993 547307.0845999958, 157647.9555999925 547298.7316999974, 157660.5012999992 547290.6268999948, 157671.6594999958 547285.2168999977, 157689.5204999967 547279.2631999975, 157705.3151999929 547274.1749999968, 157737.3908999926 547263.8006999907, 157754.6260999969 547258.3022999943, 157805.702199996 547241.4728999935)"
149898,1610172100,1610063800,1610064300,2,104,000,-,미단중앙로,0,0,000,50,0,0,0,335.718985518368,,"LINESTRING (157588.0237999926 547790.0387000028, 157601.7161000009 547783.1464999994, 157617.0408999985 547773.8877999895, 157629.9208999953 547763.5209999983, 157645.651699997 547746.1848999907, 157662.3350999955 547724.594799992, 157702.6384999979 547670.085999995, 157727.1288999979 547636.6599999981, 157776.7502999968 547570.8288999995, 157802.8106999984 547535.747499996)"
149899,1610172200,1610064200,1610063700,2,104,000,-,미단행운로,0,0,000,50,0,0,0,259.635837938689,,"LINESTRING (157809.4575999967 547252.8701999945, 157758.3273999979 547269.7173999994, 157741.060899996 547275.2256999995, 157709.0013999934 547285.5947999929, 157693.2576999966 547290.6665999977, 157676.1935999991 547296.3545999966, 157666.3967999969 547301.1045999944, 157655.0240999972 547308.4514999958, 157645.7969999986 547315.9736999936, 157638.8330999975 547323.0369999915, 157630.9451999968 547332.8713000012, 157611.2115999992 547359.4204999923, 157594.3132999983 547381.2474999947)"
149900,1610172300,1610064300,1610063800,2,104,000,-,미단중앙로,0,0,000,50,0,0,0,342.043994534458,,"LINESTRING (157812.443699993 547542.903400002, 157786.3581999989 547578.0185000041, 157736.7605999929 547643.8179999909, 157712.3028999947 547677.1993000018, 157671.9082999973 547731.8314000001, 157654.857199997 547753.8975999946, 157638.1765000003 547772.2803000011, 157623.936699995 547783.7416999914, 157607.5112999968 547793.6652999958, 157592.7448999948 547801.0484999918)"
