,Unnamed: 0,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,latitude,longitude
71,7750,1610056300,101,중산동1938-40,0,,37.49978304399003,126.57564326096457
72,7751,1610056400,101,은하수로3,0,,37.49235145679161,126.57630043123883
73,7752,1610056500,101,중산동1938-40,0,,37.497534831047126,126.57674322415713
74,7753,1610056600,101,중산동1946-23,0,,37.500184718353964,126.57696905631667
75,7754,1610056700,101,중산동1946-23,0,,37.497897818885974,126.57795029844918
76,7755,1610056800,102,해이든영종호텔,0,,37.491598389792486,126.57866058714656
77,7756,1610056900,101,해이든영종호텔,0,,37.4920667839872,126.57875225080072
78,7757,1610057000,101,중산동1945,0,,37.49363096530254,126.57907850590952
79,7758,1610057100,101,은하수로1,0,,37.49189725646103,126.58035083739294
80,7759,1610057200,102,영종도선착장,0,,37.491288599898276,126.58114407864788
81,7760,1610057300,101,영종도선착장,0,,37.4917931197244,126.58123550375446
82,7761,1610057400,102,은하수로2,0,,37.49338319383017,126.58154959957594
83,7762,1610057500,102,은하수로시점,0,,37.49170348579512,126.58217842635442
84,7763,1610060700,101,운북동1368-3,1,,37.525693107302324,126.50787870744757
85,7764,1610068900,101,운서동2851-1,0,,37.43970938734936,126.45352951159826
86,7765,1610069000,104,삼목선착장지하차도북측,0,,37.49868267551135,126.45387989971248
87,7766,1610069100,104,삼목선착장지하차도남측,0,,37.495608662712826,126.45421823227477
88,7767,1610069200,106,운서동2851-56,0,,37.442237982392044,126.46601222926006
89,7768,1610069300,104,IBC지하차도서측,0,,37.44158605016172,126.46770459374063
90,7769,1610069400,104,IBC지하차도동측,0,,37.44216656692824,126.46872715987425
91,7770,1610069500,101,운서동2847-1,0,,37.44685745865464,126.47714648123
92,7771,1610069600,106,운서교차로,0,,37.49839227590333,126.47714501438132
93,7772,1610069700,106,운북IC동측,1,,37.50709717477956,126.4966917392372
94,7773,1610069800,102,검역탐지견센터,0,,37.52137974090243,126.50032019516394
95,7774,1610069900,102,예단포1로6,0,,37.52842814485795,126.50033260812747
96,7775,1610070000,101,운북동1355-7,0,,37.52889356832021,126.50131280026184
97,7776,1610070100,101,운북동933-78,1,,37.521251322316026,126.5014822138623
98,7777,1610070200,101,운북동1354-17,0,,37.52859784473633,126.50156620529687
99,7778,1610070300,101,운북동1357-19,0,,37.5287711468256,126.50196016538769
100,7779,1610070400,101,운북동1355-7,0,,37.529333860206876,126.50227072150192
101,7780,1610070500,102,예단포1로시점,0,,37.53102306993583,126.50231109524194
102,7781,1610070600,101,운북동1358-7,0,,37.5290345018945,126.50251067887838
103,7782,1610070700,101,예단포2로4,0,,37.526517836181725,126.50268004471232
104,7783,1610070800,101,운북동1359-15,0,,37.52965899160588,126.50298527503173
105,7784,1610070900,101,미단희망로1,0,,37.52740605211208,126.50301537708087
106,7785,1610071000,101,미단소망로1,0,,37.52624051638356,126.5030590277203
107,7786,1610071100,103,속성변화점,0,,37.528715000242066,126.50318923767787
108,7787,1610071200,101,미단희망로2,0,,37.52765716498861,126.50320677577008
109,7788,1610071300,101,운북동1368-2,0,,37.5251236698264,126.5034449413997
110,7789,1610071400,101,예단포2로3,0,,37.527103946922416,126.50345289568611
111,7790,1610071500,101,운북동1360-6,0,,37.52813063308959,126.50355384733561
112,9308,1610105600,101,운서동2811-3,0,,37.50088454181464,126.49070694727449
113,9309,1610105700,101,운서동2811-3,0,,37.501467815010145,126.49199432487607
114,9310,1610105800,101,운서동2706-3,0,,37.501309502796445,126.4924942812242
115,9311,1610105900,101,운서동2811-3,0,,37.50006797412308,126.49148188356689
116,9312,1610106000,101,운서동2811-3,0,,37.49971801286919,126.49113191867893
117,9313,1610106100,101,운서동2811-3,0,,37.50057624268405,126.49039447769603
118,9314,1610106200,101,운서동2811-1,0,,37.502251043812144,126.48959453582522
119,9315,1610106300,101,운서동2811-1,0,,37.50224271446299,126.49009449009
120,9316,1610106400,101,운서동2657-2,0,,37.5013511437327,126.48878211727518
121,9317,1610106500,102,운서동2811-2,0,,37.50107617302082,126.48834465972817
122,9318,1610106600,102,운서동2811-2,0,,37.500934524669105,126.48875712295822
123,9319,1610106700,102,운서동2811-2,0,,37.50177609164138,126.48838215022401
124,9320,1610106800,102,운서동2811-1,0,,37.50217604602473,126.48843214109277
125,9321,1610106900,102,운서동2811-1,0,,37.50265932775966,126.48920706678915
126,9322,1610107000,102,운서동2811-1,0,,37.503084278203765,126.48914456825257
127,9323,1610107100,102,운서동2811-1,0,,37.50311760201299,126.48821965204841
128,9324,1610107200,102,운서동2811-1,0,,37.503425905348244,126.48913206661501
129,9325,1610107300,102,운서동2811-1,0,,37.50345090609237,126.48975701011963
130,9326,1610107400,102,운서동2811-1,0,,37.503759205564464,126.4901069750867
131,9327,1610107500,102,운서동2811-1,0,,37.50379253708643,126.49053193611941
132,9328,1610107600,102,운서동2811-1,0,,37.50342591062712,126.49013197586791
133,9329,1610107700,102,운서동2811-1,0,,37.50294263323152,126.49014447944147
134,9330,1610107800,102,운서동2811-1,0,,37.50260933577369,126.48960703061302
135,9331,1610107900,102,운서동2811-1,0,,37.50260100638475,126.49010698613571
136,9332,1610108000,102,운서동2811-1,0,,37.50185942221228,126.48956954073819
137,9333,1610108100,102,운서동2811-1,0,,37.501867757688515,126.49008199438704
138,9334,1610108200,102,운서동2811-3,0,,37.50181776714866,126.49063194512294
139,9335,1610108300,102,운서동2811-3,0,,37.50160112681846,126.49095691780707
140,9336,1610108400,102,운서동2811-3,0,,37.50113451863096,126.49163186042767
141,9337,1610108500,102,운서동2811-3,0,,37.500842887356505,126.49195683436938
142,157728,1610000100,106,인천국제공항공사진입로,1,,37.43999096600553,126.4649496097432
143,157729,1610000101,101,운서동2850-10,1,,37.43979002378015,126.4645860715934
144,157730,1610000102,101,운서동2850-10,1,,37.4397667838315,126.45995905868489
145,157731,1610000103,101,운서동2850-10,1,,37.43957787287878,126.46413449659215
146,157732,1610000104,101,운서동2850-10,1,,37.43937215447807,126.46244334165151
147,157733,1610000105,101,합동청사역(인천자기부상),0,,37.439983594319635,126.4594266725296
148,157734,1610000200,106,운서동2848,1,,37.441165483667184,126.4708325954818
149,157735,1610000300,106,인천국제공항입구,1,,37.44413580564459,126.46500400997463
150,157736,1610000500,101,운서동2851-55,0,,37.44518715190157,126.46370213652376
151,157737,1610000600,106,신불IC남측,1,,37.45156962066824,126.48889598001217
152,157738,1610000700,106,신불IC서측,0,,37.45905965140553,126.48582763674645
153,157739,1610000800,106,신불IC북측,0,,37.461883745343556,126.48862004241283
154,157740,1610000900,101,신광사거리,1,,37.46442612045582,126.63600244954996
155,157741,1610001000,101,신흥사거리,1,,37.46657230745663,126.63488360535437
156,157742,1610001001,101,율목동행정복지센터,1,,37.46908593109528,126.63630647302276
157,157743,1610001100,101,답동사거리,1,,37.47013255762421,126.627445823682
158,157744,1610001101,101,경동사거리,1,,37.472312604283644,126.62895969689828
159,157745,1610001200,101,신포사거리,1,,37.47022733907365,126.62384679268509
160,157746,1610001201,101,해안동1가15,1,,37.47219315666058,126.62031199604702
161,157747,1610001202,101,해안동2가11,0,,37.471527540397275,126.62149052764136
162,157748,1610001203,101,해안동3가4,0,,37.47082830451272,126.6227285231724
163,157749,1610001500,101,제물진두순교성지,0,,37.473422151648016,126.61813582448276
164,157750,1610001600,101,인천역사거리,1,,37.47523540230294,126.61748988643393
165,157751,1610001700,101,인천역2번출구,0,,37.476986651445785,126.6174606674199
166,157752,1610001800,101,선광아파트,0,,37.47819858914395,126.6178286046997
167,157753,1610001900,101,인천동화마을공영주차장,0,,37.47900443306292,126.61840935530023
168,157754,1610002000,101,만석고가교,0,,37.480339120246526,126.62017694955004
169,157755,1610002100,106,공항신도시IC남측,1,,37.482696932763936,126.4871148872075
170,157756,1610002200,106,공항신도시IC서측,1,,37.48758355572156,126.48529157855545
171,157757,1610002300,106,공항신도시IC북측,1,,37.4892929952895,126.49171194892311
172,157758,1610002400,104,삼목지하차도남측,0,,37.49161618344144,126.48130116673266
173,157759,1610002500,101,삼목1사거리,1,,37.49320693279385,126.479865104942
174,157760,1610002800,106,운북IC서측,0,,37.505131776345365,126.48949775743955
175,157761,1610002900,106,공항입구IC서측,0,,37.50681733888241,126.50379176196324
176,157762,1610003000,106,공항입구IC,0,,37.50727624595631,126.51247923063049
177,157763,1610003100,104,영종대교,1,,37.53527874510207,126.56003651115341
178,157764,1610003200,101,영종해안남로2,1,,37.423682808302125,126.42521807371224
179,157765,1610003400,101,내외정보통신신도림테크,0,,37.42913765080416,126.45624819887013
180,157766,1610003401,101,운서동2854-5,0,,37.437620301972295,126.47128341988093
181,157767,1610003500,103,속성변화점,0,,37.4408783702093,126.45292472945394
182,157768,1610003700,101,운서동2850-10,1,,37.441466339111244,126.45775304275392
183,157769,1610003800,101,운서동2851-22,0,,37.441641307833144,126.45431744844416
184,157770,1610003900,101,운서동2851-22,0,,37.44207180777665,126.45457748007445
185,157771,1610004000,101,운서동2851,0,,37.442088338569484,126.45153660462333
186,157772,1610004200,101,운서동2851-22,1,,37.44268233960424,126.44968888644877
187,157773,1610004300,101,LG유플러스,0,,37.442867526767216,126.45649794816207
188,157774,1610004400,101,LG유플러스,1,,37.443069964366984,126.45631222983235
189,157775,1610004600,101,천일택배동인천영업소,1,,37.44460718210038,126.59948772967267
190,157776,1610004601,101,항동7가82-3,0,,37.444228621883035,126.60311184749445
191,157777,1610004602,101,항동7가72,0,,37.446849984271516,126.59755060822862
192,157778,1610004700,101,장기주차장역4번출구,1,,37.44421215156693,126.45528385518823
193,157779,1610004800,101,운서동2851-22,0,,37.444915056990446,126.4596106985279
194,157780,1610004900,101,운서동2851,0,,37.4448772767146,126.45016551075933
195,157781,1610005000,101,운서동2851-22,0,,37.44509055726023,126.46042694929102
196,157782,1610005100,101,운서동2851,0,,37.445224277046414,126.4513079174368
197,157783,1610005200,101,속성변화점,0,,37.44590211962356,126.46310763567296
198,157784,1610005300,101,연안119안전센터,0,,37.44681574447059,126.60462863653605
199,157785,1610005400,101,인천공항1터미널역2번출구,1,,37.446358339147636,126.45347819886261
200,157786,1610005500,101,GS25인천국제공항2호점,0,,37.4464951518228,126.44978079272344
201,157787,1610005600,101,에덴펜션,0,,37.44666277667283,126.4596300423232
202,157788,1610005700,103,속성변화점,0,,37.4474179953352,126.59753713696107
203,157789,1610005800,101,인천국제공항,1,,37.44692940085621,126.46142513623222
204,157790,1610005900,101,청해수산,1,,37.4480543080626,126.60166394888225
205,157791,1610005901,101,항동7가107-1,1,,37.449502345788254,126.60259357895285
206,157792,1610006000,101,운서동2851,0,,37.44774574528039,126.45575238650214
207,157793,1610006100,102,운서동2851,0,,37.44853549456856,126.45564029256883
208,157794,1610006200,101,개항탑사거리,1,,37.449545276403065,126.62457071632267
209,157795,1610006300,101,대일유통,1,,37.44972296442037,126.59748241756269
210,157796,1610006400,101,준서예건,0,,37.4497676204306,126.60657841737817
211,157797,1610006500,101,푸드엠파이어인천공항동편점,0,,37.44920362040625,126.45434226091382
